season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1626246,Boban Marjanović,Boban,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,17.183333333333334,0,0,0,6,4,4,3,10,1,0,0,2,19.7,1,853,853,853,1148,745,608,570,353,449,638,583,362,149,1,1,541,790,1,17:11,2019,2020
2019-20,1628467,Maxi Kleber,Maxi,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,35.86666666666667,0,0,0,2,13,11,14,36,2,1,3,3,25.2,1,853,853,853,332,745,608,570,787,1348,1444,1570,1482,37,1166,1045,389,594,1,35:52,2019,2020
2019-20,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,36.66666666666666,3,5,3,8,13,7,11,34,0,0,2,3,26.2,1,853,853,853,297,283,64,161,234,1348,1068,1460,1418,511,1,661,389,559,1,36:40,2019,2020
2019-20,1628382,Justin Jackson,Justin,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,1.8833333333333333,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1,853,853,853,1632,745,608,570,1152,1,1,1,1,511,1,1,817,1538,1,1:53,2019,2020
2019-20,1629029,Luka Dončić,Luka,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,41.71666666666667,0,0,3,16,15,11,14,38,0,1,4,7,60.3,1,853,853,853,89,745,608,161,34,1476,1444,1570,1536,511,1166,1326,69,36,1,41:43,2019,2020
2019-20,203504,Trey Burke,Trey,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,35.45,4,0,0,4,15,6,11,30,0,0,2,1,24.8,1,853,853,853,359,193,608,570,534,1476,916,1460,1273,511,1,661,817,611,1,35:27,2019,2020
2019-20,203552,Seth Curry,Seth,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,28.5,2,3,0,2,4,9,3,28,0,0,2,3,14.9,1,853,853,853,682,414,181,570,787,449,1293,583,1193,511,1,661,389,984,1,28:30,2019,2020
2019-20,1629729,Josh Reaves,Josh,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,1.8833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,853,853,853,1632,745,608,570,1152,1,1,1,1,511,1,1,1171,1602,1,1:53,2019,2020
2019-20,1628499,Antonius Cleveland,Antonius,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,1.8833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,853,853,853,1632,745,608,570,1152,1,1,1,1,511,1,1,1171,1602,1,1:53,2019,2020
2019-20,203077,Michael Kidd-Gilchrist,Michael,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30T00:00:00,DAL vs. LAC,L,6.283333333333333,0,2,0,2,0,0,0,4,0,0,0,0,4.4,1,853,853,853,1500,745,294,570,787,1,1,1,150,511,1,1,1171,1452,1,6:17,2019,2020
