PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
203932,Aaron Gordon,Aaron,1610612743,DEN,26.0,75,46,29,0.613,48.4,3.5,2.8,3.2,12.5,17.4,11.1,12.4,51.9,0.9,1.1,3.0,4.1,42.1,46,32,417,167,170,161,199,118,123,425,80,309,84,234,404,140,190,258
1630565,Aaron Henry,Aaron,1610612755,PHI,22.0,6,6,0,1.0,44.7,0.0,0.0,0.0,5.3,26.3,23.7,18.4,47.4,5.3,5.3,5.3,0.0,18.9,521,472,1,1,569,544,536,522,414,586,590,576,281,3,602,453,564,582
1628988,Aaron Holiday,Aaron,1610612756,PHX,25.0,63,34,29,0.54,48.3,3.5,1.5,2.1,9.2,15.0,12.4,11.2,45.0,0.4,0.9,4.4,3.5,40.8,184,155,417,266,184,168,434,268,234,151,200,166,412,406,307,357,256,283
1630174,Aaron Nesmith,Aaron,1610612738,BOS,22.0,52,32,20,0.615,48.0,2.6,1.8,2.3,5.5,18.3,13.6,12.0,42.6,0.4,0.2,5.9,2.3,31.8,273,177,259,162,245,341,378,243,403,493,368,249,490,412,77,502,418,491
1630598,Aaron Wiggins,Aaron,1610612760,OKC,23.0,50,13,37,0.26,47.5,2.4,2.3,2.5,8.6,14.7,14.1,11.3,46.2,0.4,0.8,3.7,2.5,31.3,289,400,518,526,359,388,267,206,260,128,430,177,343,423,294,252,396,498
1627846,Abdel Nader,Abdel,1610612756,PHX,28.0,14,11,3,0.786,44.4,1.2,1.8,2.1,4.9,17.1,11.3,10.7,42.2,1.2,0.6,6.1,4.3,31.2,468,415,72,39,572,527,358,266,429,392,95,123,505,152,185,520,176,499
1630278,Ade Murkey,Ade,1610612758,SAC,24.0,1,0,1,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,589,580,23,580,91,544,536,522,565,1,1,1,11,520,1,1,564,596
1629678,Admiral Schofield,Admiral,1610612753,ORL,25.0,38,10,28,0.263,48.0,2.0,0.8,1.0,5.1,18.0,14.5,11.8,46.3,0.5,0.5,5.9,2.1,30.3,363,427,399,523,244,459,517,460,423,475,474,226,341,374,159,506,443,513
1629958,Ahmad Caver,Ahmad,1610612754,IND,25.0,1,0,1,0.0,42.2,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,589,580,23,580,590,1,536,522,1,1,1,1,602,520,1,1,564,2
201143,Al Horford,Al,1610612738,BOS,36.0,69,46,23,0.667,48.9,2.6,2.5,1.1,7.5,13.7,11.5,10.8,40.1,2.2,0.3,3.2,2.1,49.9,110,32,308,83,84,346,229,448,319,71,107,125,547,49,103,162,452,122
202692,Alec Burks,Alec,1610612752,NYK,30.0,81,37,44,0.457,49.4,3.0,2.0,1.4,4.2,14.8,12.1,11.3,45.0,0.6,0.6,4.6,5.2,43.1,6,120,566,363,48,262,326,396,465,142,154,179,410,356,180,382,100,238
1630758,Aleem Ford,Aleem,1610612753,ORL,24.0,5,2,3,0.4,51.8,1.4,0.0,1.4,5.6,22.5,27.5,7.0,56.3,0.0,0.7,4.9,2.1,23.9,527,512,72,423,7,520,536,398,400,572,594,33,32,520,224,426,447,571
1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,20.0,61,19,42,0.311,47.5,3.4,2.9,3.0,8.9,15.9,12.5,9.3,42.4,1.5,0.9,3.4,2.3,45.4,203,311,554,494,351,181,189,132,248,244,214,60,499,115,344,199,425,193
1627936,Alex Caruso,Alex,1610612741,CHI,28.0,41,24,17,0.585,48.3,2.7,1.4,1.3,4.6,13.8,11.6,9.3,44.3,0.6,0.8,4.5,3.9,39.2,348,250,226,202,177,316,451,418,449,78,113,59,445,333,250,371,204,323
203458,Alex Len,Alex,1610612758,SAC,29.0,39,17,22,0.436,46.8,2.0,3.9,1.3,13.0,14.9,16.4,14.3,50.7,1.9,1.0,7.5,4.1,42.7,359,338,284,391,472,469,108,415,110,145,556,479,117,77,362,570,191,242
1628035,Alfonzo McKinnie,Alfonzo,1610612741,CHI,29.0,17,8,9,0.471,49.4,3.1,2.4,3.3,6.2,14.4,13.2,11.5,61.2,0.7,1.0,6.2,1.7,27.3,454,446,151,349,52,235,257,100,374,112,311,194,18,288,356,529,499,551
1628993,Alize Johnson,Alize,1610612740,NOP,26.0,23,14,9,0.609,49.8,1.8,6.3,2.7,10.1,18.2,17.0,12.5,58.3,0.0,2.1,5.4,3.6,38.9,430,385,151,172,23,482,29,184,199,481,561,322,27,520,574,462,245,331
1630578,Alperen Sengun,Alperen,1610612745,HOU,19.0,72,18,54,0.25,47.1,3.1,4.3,1.0,13.7,21.4,14.8,17.3,53.3,2.2,1.5,6.8,7.5,53.1,78,331,597,532,428,247,94,455,93,560,490,563,57,56,518,550,26,76
1629599,Amir Coffey,Amir,1610612746,LAC,25.0,69,33,36,0.478,48.1,3.3,1.8,3.4,6.3,15.9,16.1,14.7,51.0,0.5,0.9,2.7,2.9,35.5,110,168,508,342,225,200,365,96,372,252,548,494,107,393,309,91,343,416
203083,Andre Drummond,Andre,1610612751,BKN,28.0,73,42,31,0.575,48.6,2.9,6.4,1.6,16.6,17.1,14.3,14.7,47.0,2.3,1.6,6.5,5.1,64.8,68,71,447,221,132,280,26,377,42,388,449,498,303,46,537,537,109,16
2738,Andre Iguodala,Andre,1610612744,GSW,38.0,31,20,11,0.645,48.1,1.8,0.7,1.1,4.3,13.9,13.5,11.0,40.2,1.8,0.2,2.7,2.9,42.6,397,295,170,126,224,477,523,440,460,84,352,154,545,86,75,94,350,245
203952,Andrew Wiggins,Andrew,1610612744,GSW,27.0,73,47,26,0.644,48.2,3.6,2.9,2.8,10.4,16.4,12.7,12.5,44.5,1.1,0.9,3.3,4.4,44.6,68,26,362,129,214,148,184,168,183,298,237,317,436,198,327,180,161,213
1629014,Anfernee Simons,Anfernee,1610612757,POR,23.0,57,25,32,0.439,48.8,4.0,1.8,2.4,6.7,15.5,12.5,13.8,47.7,0.2,1.1,3.2,2.8,43.3,229,243,460,390,108,100,362,217,355,203,211,440,261,502,411,166,358,234
203076,Anthony Davis,Anthony,1610612747,LAL,29.0,40,17,23,0.425,47.2,5.0,4.5,2.9,19.1,17.9,12.1,15.6,49.1,3.0,0.6,3.3,6.9,64.4,352,338,308,401,417,46,80,151,18,465,146,535,194,22,196,178,38,17
1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,72,39,33,0.542,47.5,5.9,2.3,4.9,11.5,15.8,13.8,14.5,46.3,0.9,0.9,3.2,3.9,50.5,78,103,473,260,348,18,269,19,140,229,383,481,340,238,324,159,205,111
1630264,Anthony Gill,Anthony,1610612764,WAS,29.0,44,15,29,0.341,47.7,2.6,3.0,1.0,9.9,13.9,12.3,11.1,43.2,1.1,1.2,6.0,4.4,36.3,334,366,417,461,308,344,180,458,208,85,180,160,477,170,461,511,165,391
1630237,Anthony Lamb,Anthony,1610612745,HOU,24.0,2,0,2,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,11.8,58.8,0.0,5.9,0.0,5.9,24.7,566,580,48,580,563,544,536,522,565,1,1,224,23,520,604,1,69,565
1629717,Armoni Brooks,Armoni,1610612761,TOR,24.0,54,20,34,0.37,47.7,2.5,1.7,1.4,2.5,17.1,13.5,13.6,47.9,0.6,0.2,4.2,1.3,33.6,259,295,484,446,306,351,391,403,531,394,346,425,251,336,83,334,526,459
1629083,Arnoldas Kulboka,Arnoldas,1610612766,CHA,24.0,2,2,0,1.0,44.2,0.0,0.0,0.0,0.0,16.7,41.7,0.0,83.3,0.0,0.0,8.3,0.0,0.0,566,512,1,1,575,544,536,522,565,338,601,1,4,520,1,581,564,596
1630559,Austin Reaves,Austin,1610612747,LAL,24.0,61,28,33,0.459,47.1,3.0,1.3,2.1,5.5,14.5,12.7,14.4,48.8,0.7,0.4,2.9,4.4,31.5,203,214,473,361,423,253,463,269,407,119,232,480,212,314,111,120,166,496
203085,Austin Rivers,Austin,1610612743,DEN,29.0,67,41,26,0.612,48.6,1.5,0.9,1.3,4.4,18.2,12.4,12.2,48.6,0.2,0.4,4.0,1.5,26.0,132,76,362,168,139,509,510,410,457,489,195,295,224,498,122,302,514,558
202340,Avery Bradley,Avery,1610612747,LAL,31.0,62,27,35,0.435,47.6,2.6,1.7,1.6,3.0,17.7,12.5,14.5,51.5,0.3,0.6,4.0,1.1,26.3,192,223,495,392,325,338,396,356,504,450,208,485,95,466,201,305,543,555
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,22.0,77,42,35,0.545,47.8,3.2,1.0,3.9,7.5,16.7,12.4,12.5,51.1,0.7,0.8,4.1,1.6,33.5,26,71,495,251,291,211,506,62,320,344,189,319,106,318,276,331,506,463
1629168,BJ Johnson,BJ,1610612753,ORL,26.0,4,2,2,0.5,49.3,0.0,2.3,0.0,3.1,11.5,16.0,9.9,39.7,0.8,1.5,3.1,0.0,35.9,535,512,48,306,54,544,272,522,503,31,547,80,555,271,526,146,564,404
