PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
1630639,A.J. Lawson,A.J.,1610612742,DAL,22.0,15,5,10,0.333,45.1,0.8,5.0,4.6,10.0,12.9,10.8,12.5,56.7,0.0,1.3,4.6,2.5,36.3,451,459,105,442,513,499,52,47,202,36,50,153,19,491,437,353,355,361
1631260,AJ Green,AJ,1610612749,MIL,23.0,35,27,8,0.771,46.4,1.5,3.6,1.6,1.3,16.9,13.8,12.9,52.4,0.0,0.1,4.2,0.5,33.6,379,238,87,14,419,462,107,364,518,289,318,195,107,491,45,288,522,421
1631100,AJ Griffin,AJ,1610612737,ATL,19.0,72,34,38,0.472,46.6,2.3,2.5,2.2,7.7,15.6,14.3,14.3,49.5,0.4,0.7,2.9,1.3,35.0,102,149,459,326,379,368,229,273,311,160,367,343,255,387,233,89,481,394
203932,Aaron Gordon,Aaron,1610612743,DEN,27.0,68,45,23,0.662,47.9,3.3,4.0,3.7,16.6,15.9,12.7,13.6,52.5,1.2,1.5,3.0,5.6,50.5,133,35,226,64,170,205,87,91,42,196,173,264,105,142,476,102,79,103
1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,63,32,31,0.508,46.5,1.9,1.9,0.9,5.2,16.9,14.7,12.4,49.5,0.7,0.9,4.3,2.7,31.9,189,178,357,255,402,433,329,452,409,286,428,145,258,278,295,307,326,458
1630174,Aaron Nesmith,Aaron,1610612754,IND,23.0,73,30,43,0.411,47.0,3.1,1.9,3.4,6.2,17.6,14.6,14.5,52.1,0.9,1.2,6.1,3.7,36.5,92,207,499,402,307,234,320,120,367,342,411,357,115,202,423,466,210,359
1630598,Aaron Wiggins,Aaron,1610612760,OKC,24.0,70,37,33,0.529,47.1,3.8,2.9,3.7,10.0,15.2,14.6,12.2,48.1,0.5,1.2,4.0,2.2,34.8,116,110,385,220,297,129,183,93,199,128,410,125,340,333,426,260,384,398
1629678,Admiral Schofield,Admiral,1610612753,ORL,26.0,37,14,23,0.378,48.0,3.6,2.8,1.0,6.6,16.9,10.1,16.6,42.1,0.5,0.6,6.5,3.0,31.8,365,386,226,419,168,149,197,448,352,287,33,474,499,341,190,484,295,463
201143,Al Horford,Al,1610612738,BOS,37.0,63,44,19,0.698,48.1,1.6,1.4,1.2,4.0,15.0,12.0,12.1,49.4,1.5,0.2,3.0,0.9,40.2,189,40,176,33,141,449,424,407,456,112,107,121,262,95,51,106,507,280
202692,Alec Burks,Alec,1610612765,DET,31.0,51,12,39,0.235,46.3,3.5,2.6,1.5,5.3,15.5,14.6,10.2,52.1,0.3,0.6,4.0,5.7,45.1,292,404,472,495,423,171,215,380,403,155,412,57,120,426,170,269,77,182
1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,21.0,34,16,18,0.471,46.3,3.1,2.2,2.4,8.8,17.6,14.9,12.9,49.9,2.8,0.5,3.8,1.9,46.8,385,357,165,330,430,232,264,242,256,341,443,198,236,23,140,237,421,153
1627936,Alex Caruso,Alex,1610612741,CHI,29.0,67,33,34,0.493,48.1,2.6,0.9,2.0,4.3,15.2,10.8,11.2,41.6,1.4,0.5,4.9,3.2,38.3,145,162,403,292,146,336,475,301,444,130,49,81,502,115,112,386,254,325
203458,Alex Len,Alex,1610612758,SAC,30.0,26,15,11,0.577,44.5,1.9,4.7,0.6,8.3,14.9,11.9,12.2,40.3,3.0,0.3,7.7,2.8,44.8,418,369,111,146,522,424,63,475,284,108,99,124,509,18,63,522,325,188
1628993,Alize Johnson,Alize,1610612759,SAS,27.0,4,1,3,0.25,46.9,0.0,0.0,4.8,9.5,11.1,1.6,7.9,38.1,0.0,0.0,4.8,6.3,31.0,509,507,29,484,343,510,500,41,221,18,6,24,519,491,1,372,56,480
1631214,Alondes Williams,Alondes,1610612751,BKN,24.0,1,1,0,1.0,43.9,0.0,0.0,0.0,0.0,50.0,16.7,0.0,83.3,0.0,0.0,8.3,0.0,-6.7,531,507,1,1,528,510,500,494,522,539,515,1,3,491,1,527,526,539
1630578,Alperen Sengun,Alperen,1610612745,HOU,20.0,75,18,57,0.24,47.7,2.6,4.3,1.1,18.1,19.6,13.4,18.8,48.8,1.5,1.4,5.7,7.3,56.8,70,339,534,492,207,332,73,426,23,465,246,520,300,94,456,449,28,46
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,50,26,24,0.52,47.4,1.5,1.1,2.7,5.8,18.9,15.0,14.7,49.7,0.4,1.2,3.8,3.5,25.0,294,253,238,234,254,457,454,215,387,435,456,372,246,396,429,231,231,523
203083,Andre Drummond,Andre,1610612741,CHI,29.0,67,32,35,0.478,47.5,4.3,7.1,2.7,18.6,14.8,14.3,10.8,44.0,1.5,1.5,6.5,6.1,62.7,145,178,420,319,240,87,12,213,21,99,374,69,476,101,475,489,65,20
2738,Andre Iguodala,Andre,1610612744,GSW,39.0,8,3,5,0.375,43.8,0.8,1.6,0.8,4.7,15.2,8.9,8.6,46.7,1.2,0.0,4.3,3.5,30.3,479,481,61,421,529,502,391,459,430,123,21,31,404,143,1,300,228,487
1629614,Andrew Nembhard,Andrew,1610612754,IND,23.0,75,32,43,0.427,46.7,2.7,1.1,2.8,6.8,17.7,15.3,14.9,53.0,0.3,0.6,4.0,2.6,35.6,70,178,499,382,366,301,456,188,344,350,474,392,82,440,156,265,344,379
203952,Andrew Wiggins,Andrew,1610612744,GSW,28.0,37,19,18,0.514,46.4,4.4,3.0,2.8,9.7,16.6,12.8,13.6,47.4,1.1,0.8,4.2,3.2,45.0,365,324,165,247,412,76,167,186,216,260,185,263,373,160,272,291,261,184
1629014,Anfernee Simons,Anfernee,1610612757,POR,24.0,62,27,35,0.435,48.4,4.3,2.3,3.2,8.5,16.6,13.6,14.3,52.8,0.3,0.9,3.2,2.9,42.8,203,238,420,374,100,96,262,148,273,264,284,340,88,432,317,127,312,224
