season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1628993,Alize Johnson,Alize,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,38.31666666666667,3,8,0.375,2,5,0.4,3,4,0.75,7,10,17,4,3,0,1,1,3,4,11,10,37.4,1,0,36.0,1,1,1,1,841,10497,9577,13599,3640,4572,6455,3804,3502,7163,49,487,112,3556,1782,10567,2205,14867,14861,2590,8592,3657,3094,1,101,3025,1,38:19,2019,2020
2019-20,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,24.516666666666666,6,14,0.429,4,7,0.571,0,0,0.0,2,4,6,6,3,0,0,0,3,1,16,5,29.2,0,0,32.0,1,1,1,1,10604,4285,3484,11410,800,2102,2918,12027,12814,12027,2526,5976,4656,1685,1782,10567,7040,1,14861,10668,4893,6431,6011,1909,101,4344,1,24:31,2019,2020
2019-20,1628968,Brian Bowen II,Brian,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,2.2666666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,2,0,2.0,0,0,2.0,1,1,1,1,21819,16399,20287,1,12218,17645,12218,12027,12814,12027,11304,19440,20207,16549,14568,10567,7040,1,4186,16138,18314,10392,20996,1909,101,20824,1,2:16,2019,2020
2019-20,1628388,T.J. Leaf,T.J.,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,18.016666666666666,3,9,0.333,0,2,0.0,0,1,0.0,0,3,3,1,0,2,0,1,2,2,6,10,17.1,0,0,14.0,1,1,1,1,15304,10497,8240,14612,12218,11477,12218,12027,11453,12027,11304,8691,11272,11429,14568,1252,7040,14867,9590,6771,13720,3657,12599,1909,101,13895,1,18:01,2019,2020
2019-20,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,21.216666666666665,4,8,0.5,0,0,0.0,0,0,0.0,0,3,3,8,2,1,0,1,2,1,8,12,24.6,0,0,21.0,1,1,1,1,13053,8029,9577,7108,12218,17645,12218,12027,12814,12027,11304,8691,11272,746,3918,3910,7040,14867,9590,10668,11571,2830,8250,1909,101,9566,1,21:13,2019,2020
2019-20,203200,Justin Holiday,Justin,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,23.85,3,5,0.6,3,5,0.6,2,2,1.0,0,7,7,0,2,1,0,0,3,2,11,7,20.4,0,0,23.0,1,1,1,1,11117,10497,14259,4415,1756,4572,2514,5552,6839,1,11304,1841,3402,16549,3918,3910,7040,1,14861,6771,8592,5194,10625,1909,101,8395,1,23:51,2019,2020
2019-20,1628988,Aaron Holiday,Aaron,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,17.283333333333335,5,7,0.714,1,3,0.333,0,0,0.0,0,2,2,2,2,3,0,0,2,1,11,2,23.4,0,0,22.0,1,1,1,1,15767,5844,11066,2233,6857,8832,7485,12027,12814,12027,11304,11973,14253,7732,3918,348,7040,1,9590,10668,8592,8690,8925,1909,101,8971,1,17:17,2019,2020
2019-20,203926,Doug McDermott,Doug,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,21.883333333333333,8,16,0.5,5,11,0.455,2,3,0.667,1,3,4,0,0,1,0,2,2,2,23,10,30.8,0,0,34.0,1,1,1,1,12570,2067,2287,7108,364,317,5913,5552,5559,8310,5288,8691,8556,16549,14568,3910,7040,20277,9590,6771,1953,3657,5385,1909,101,3626,1,21:53,2019,2020
2019-20,1629048,Goga Bitadze,Goga,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,16.3,2,5,0.4,0,2,0.0,0,0,0.0,1,2,3,2,2,1,2,0,3,0,4,9,17.6,0,0,15.0,1,1,1,1,16405,13379,14259,12431,12218,11477,12218,12027,12814,12027,5288,11973,11272,7732,3918,3910,720,1,14861,16138,16017,4119,12307,1909,101,13249,1,16:18,2019,2020
2019-20,1628410,Edmond Sumner,Edmond,1610612754,IND,Indiana Pacers,21901316,2020-08-14T00:00:00,IND vs. MIA,W,30.716666666666665,3,7,0.429,0,3,0.0,1,1,1.0,0,2,2,6,2,0,0,0,4,1,7,15,16.4,0,0,15.0,1,1,1,1,5839,10497,11066,11410,12218,8832,12218,9105,11453,1,11304,11973,14253,1685,3918,10567,7040,1,18631,10668,12728,1900,12999,1909,101,13249,1,30:43,2019,2020
