season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1627747,Caris LeVert,Caris,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,30.595,11,23,0.478,6,9,0.667,7,10,0.7,3,3,6,6,3,2,0,2,2,9,35,-20,54.2,0,0,57.0,1,853,853,853,592,60,35,708,10,91,123,79,51,616,83,662,383,137,162,97,511,1553,661,19,30,1610,70,163,13,43,1,30:36,2019,2020
2019-20,1629743,Donta Hall,Donta,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,5.783333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2,-2,5.0,0,0,4.0,1,853,853,853,1512,1165,1462,1,987,1338,987,879,929,879,793,1427,1480,1185,1048,756,149,1,1,1171,1340,941,1427,163,13,1443,1,5:47,2019,2020
2019-20,202498,Lance Thomas,Lance,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,7.1,1,2,0.5,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,0,1,4,-3,7.6,0,0,7.0,1,853,853,853,1478,1165,1342,500,987,1338,987,469,548,1,374,864,817,1185,1048,756,511,1,1,817,1152,1021,1310,163,13,1298,1,7:06,2019,2020
2019-20,1629725,Jeremiah Martin,Jeremiah,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,12.0,1,4,0.25,1,1,1.0,1,1,1.0,0,1,1,3,0,0,0,0,1,1,4,1,9.7,0,0,9.0,1,853,853,853,1323,1165,1120,1257,593,1134,1,696,837,1,793,1145,1267,391,1048,756,511,1,307,817,1152,716,1210,163,13,1219,1,12:00,2019,2020
2019-20,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,27.01333333333333,2,12,0.167,2,9,0.222,5,5,1.0,1,2,3,1,4,2,0,1,3,2,11,-18,18.1,0,0,21.0,1,853,853,853,753,953,419,1383,324,91,867,167,243,1,374,864,817,814,82,97,511,1166,1045,541,650,1581,854,163,13,717,1,27:01,2019,2020
2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,29.025,5,13,0.385,3,8,0.375,0,0,0.0,0,3,3,1,1,0,0,3,1,0,13,-16,17.1,0,0,20.0,1,853,853,853,662,439,358,979,162,139,574,879,929,879,793,662,817,814,576,756,511,1668,307,1171,545,1559,894,163,13,755,1,29:02,2019,2020
2019-20,1629185,Chris Chiozza,Chris,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,22.28333333333333,2,9,0.222,2,7,0.286,0,0,0.0,1,4,5,6,0,0,0,0,4,1,6,-13,21.0,0,0,19.0,1,853,853,853,954,953,614,1327,324,216,758,879,929,879,374,505,511,137,1048,756,511,1,1326,817,986,1482,750,163,13,787,1,22:17,2019,2020
2019-20,1628386,Jarrett Allen,Jarrett,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,25.121666666666663,3,5,0.6,0,0,0.0,2,2,1.0,4,11,15,0,1,0,2,0,1,1,8,-14,31.0,0,0,27.0,1,853,853,853,837,762,1013,313,987,1338,987,469,548,1,24,33,18,1185,576,756,37,1,307,817,861,1514,402,163,13,490,1,25:07,2019,2020
2019-20,1626147,Justin Anderson,Justin,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,9.933333333333334,3,6,0.5,3,5,0.6,0,0,0.0,0,4,4,1,1,0,0,0,1,0,9,-2,14.3,0,0,17.0,1,853,853,853,1382,762,913,500,162,432,184,879,929,879,793,505,651,814,576,756,511,1,307,1171,797,941,1007,163,13,858,1,9:56,2019,2020
2019-20,1629058,Dzanan Musa,Dzanan,1610612751,BKN,Brooklyn Nets,41900114,2020-08-23T00:00:00,BKN vs. TOR,L,22.53333333333333,2,7,0.286,0,3,0.0,8,10,0.8,1,0,1,1,3,0,1,0,1,6,12,-18,14.7,0,0,16.0,1,853,853,853,943,953,813,1206,987,750,987,57,51,492,374,1427,1267,814,162,756,149,1,307,104,599,1581,992,163,13,909,1,22:32,2019,2020
