TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612740,New Orleans Pelicans,72,30,42,0.417,3486.0,111.8,26.3,0.729,5.6,3.7,14.6,10.1,11.5,38.8,11,21,21,21,13,21,10,18,18,14,29,25,28,28
1610612752,New York Knicks,66,21,45,0.318,3193.0,112.4,25.6,0.742,5.7,3.5,13.1,9.4,9.5,32.6,24,25,24,25,24,23,17,7,16,17,21,11,13,4
1610612760,Oklahoma City Thunder,72,44,28,0.611,3486.0,108.1,25.8,0.728,5.7,3.6,11.9,9.4,8.1,36.0,11,8,7,8,13,7,15,19,17,15,7,10,1,18
1610612753,Orlando Magic,73,33,40,0.452,3514.0,109.2,25.6,0.749,6.1,4.1,10.7,8.3,8.9,34.6,3,18,19,18,9,11,18,5,7,8,2,1,4,11
1610612755,Philadelphia 76ers,73,43,30,0.589,3519.0,108.4,26.1,0.753,6.0,4.0,12.3,8.7,10.3,35.9,3,12,12,12,6,8,14,2,9,9,9,3,21,17
1610612756,Phoenix Suns,73,34,39,0.466,3519.0,110.8,25.2,0.734,5.7,3.0,12.4,9.4,9.5,37.2,3,16,15,16,6,17,21,14,15,29,12,9,12,22
1610612757,Portland Trail Blazers,74,35,39,0.473,3567.0,114.3,26.2,0.712,4.7,4.6,10.8,11.6,11.0,35.1,2,14,15,15,2,27,12,28,28,2,3,30,25,12
1610612758,Sacramento Kings,72,31,41,0.431,3491.0,111.4,24.5,0.736,5.7,3.0,12.3,8.8,9.0,34.6,11,20,20,20,12,19,26,13,14,28,11,4,5,10
1610612759,San Antonio Spurs,71,32,39,0.451,3443.0,112.6,26.5,0.751,5.4,4.1,11.2,10.1,9.6,35.8,21,19,15,19,21,24,9,4,22,6,6,22,14,16
1610612761,Toronto Raptors,72,53,19,0.736,3476.0,104.7,26.8,0.721,6.6,3.7,12.6,10.1,9.5,31.0,11,2,2,2,16,2,6,22,2,13,15,24,11,2
1610612762,Utah Jazz,72,44,28,0.611,3471.0,109.3,26.7,0.746,4.5,3.0,12.7,9.0,9.3,35.4,11,8,7,8,19,13,7,6,30,27,18,6,8,13
1610612764,Washington Wizards,72,25,47,0.347,3471.0,114.7,23.8,0.712,6.0,3.2,12.4,10.7,9.5,38.4,11,22,28,23,19,29,27,27,10,24,13,28,10,26
