season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612744,GSW,Golden State Warriors,22401198,2025-04-13,GSW vs. LAC,L,53.0,0.639,0.291,0.16,0.175,0.64,0.209,0.162,0.333,0,0,0,0,9,182,665,1673,2312,2280,892,748,1740,1,2024,2025,True,GSW,LAC
2024-25,1610612741,CHI,Chicago Bulls,22401191,2025-04-13,CHI @ PHI,W,48.0,0.519,0.194,0.121,0.339,0.447,0.223,0.14,0.233,0,0,0,0,121,1585,1745,773,653,155,1092,1236,545,1,2024,2025,False,PHI,CHI
2024-25,1610612764,WAS,Washington Wizards,22401190,2025-04-13,WAS @ MIA,W,48.0,0.6,0.189,0.108,0.174,0.551,0.122,0.078,0.224,0,0,0,0,121,477,1823,465,2316,1346,117,2372,453,1,2024,2025,False,MIA,WAS
2024-25,1610612750,MIN,Minnesota Timberwolves,22401195,2025-04-13,MIN vs. UTA,W,48.0,0.536,0.163,0.134,0.37,0.539,0.124,0.143,0.235,0,0,0,0,121,1344,2076,1065,374,1164,118,1160,563,1,2024,2025,True,MIN,UTA
2024-25,1610612755,PHI,Philadelphia 76ers,22401191,2025-04-13,PHI vs. CHI,L,48.0,0.447,0.223,0.14,0.233,0.519,0.194,0.121,0.339,0,0,0,0,121,2305,1366,1219,1913,874,713,1687,1804,1,2024,2025,True,PHI,CHI
2024-25,1610612749,MIL,Milwaukee Bucks,22401192,2025-04-13,MIL vs. DET,W,53.0,0.715,0.256,0.193,0.184,0.579,0.131,0.119,0.322,0,0,0,0,9,16,985,2198,2272,1741,160,1742,1644,1,2024,2025,True,MIL,DET
2024-25,1610612761,TOR,Toronto Raptors,22401197,2025-04-13,TOR @ SAS,L,48.0,0.546,0.165,0.126,0.255,0.577,0.381,0.114,0.238,0,0,0,0,121,1193,2061,872,1693,1723,2289,1858,584,1,2024,2025,False,SAS,TOR
2024-25,1610612738,BOS,Boston Celtics,22401187,2025-04-13,BOS vs. CHA,W,48.0,0.467,0.144,0.144,0.375,0.441,0.212,0.189,0.345,0,0,0,0,121,2169,2210,1340,336,121,927,302,1861,1,2024,2025,True,BOS,CHA
2024-25,1610612758,SAC,Sacramento Kings,22401200,2025-04-13,SAC vs. PHX,W,48.0,0.602,0.034,0.144,0.31,0.565,0.071,0.144,0.239,0,0,0,0,121,459,2460,1340,979,1561,18,1118,597,1,2024,2025,True,SAC,PHX
2024-25,1610612745,HOU,Houston Rockets,22401193,2025-04-13,HOU vs. DEN,L,48.0,0.51,0.14,0.102,0.328,0.568,0.352,0.091,0.318,0,0,0,0,121,1743,2243,351,729,1599,2187,2249,1586,1,2024,2025,True,HOU,DEN
2024-25,1610612737,ATL,Atlanta Hawks,22401186,2025-04-13,ATL vs. ORL,W,48.0,0.631,0.114,0.162,0.262,0.54,0.17,0.152,0.265,0,0,0,0,121,227,2375,1702,1578,1173,444,959,918,1,2024,2025,True,ATL,ORL
2024-25,1610612754,IND,Indiana Pacers,22401189,2025-04-13,IND @ CLE,W,58.0,0.445,0.185,0.102,0.264,0.461,0.191,0.177,0.316,0,0,0,0,1,2315,1862,366,1565,247,663,458,1557,1,2024,2025,False,CLE,IND
