GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,19,12,7,0.632,47.2,0.0,3.4,0.0,6.8,20.5,15.4,12.8,47.9,3.4,0.0,3.4,3.4,35.5,152,93,238,88,138,225,114,150,178,371,318,391,116,23,1,169,219,218
Players,1628988,Aaron Holiday,Aaron,1610612754,IND,24.0,12,7,5,0.583,41.8,3.1,0.0,3.1,15.6,6.3,12.5,7.8,31.3,0.0,1.6,3.1,3.1,41.3,235,193,171,112,359,125,217,59,49,90,257,283,340,179,375,154,233,159
Players,1630174,Aaron Nesmith,Aaron,1610612738,BOS,21.0,4,1,3,0.25,43.6,0.0,6.3,0.0,12.5,12.5,0.0,9.4,37.5,0.0,0.0,0.0,0.0,36.9,344,351,109,373,309,225,40,150,75,187,1,326,267,179,1,1,319,196
Players,1627846,Abdel Nader,Abdel,1610612756,PHX,27.0,3,1,2,0.333,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,7.1,7.1,363,351,79,330,15,225,217,150,305,1,1,1,54,179,1,1,81,403
Players,201143,Al Horford,Al,1610612738,BOS,35.0,14,7,7,0.5,46.5,4.1,6.5,0.0,3.3,16.3,14.6,8.9,39.0,1.6,0.8,4.1,3.3,51.0,205,193,238,176,166,95,37,150,257,298,305,313,239,75,308,202,227,98
Players,202329,Al-Farouq Aminu,Al-Farouq,1610612741,CHI,30.0,4,1,3,0.25,44.0,0.0,0.0,0.0,0.0,9.5,9.5,23.8,19.0,4.8,0.0,4.8,0.0,31.4,344,351,109,373,296,225,217,150,305,123,169,438,410,13,1,242,319,253
Players,202692,Alec Burks,Alec,1610612752,NYK,29.0,22,11,11,0.5,45.3,1.8,6.6,0.0,7.2,10.2,6.0,3.6,32.5,0.6,1.8,5.4,7.2,52.5,121,114,332,176,242,186,34,150,168,132,104,165,331,149,396,283,80,89
Players,1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,19.0,7,5,2,0.714,45.3,0.0,7.3,0.0,0.0,9.8,9.8,0.0,19.5,2.4,2.4,7.3,4.9,58.5,299,237,79,54,235,225,23,150,305,128,175,1,409,39,415,344,155,61
Players,1627936,Alex Caruso,Alex,1610612747,LAL,27.0,19,10,9,0.526,46.4,6.1,3.0,2.0,6.1,11.1,2.0,4.0,36.4,0.0,1.0,3.0,6.1,44.9,152,137,289,170,173,52,123,99,188,145,83,170,285,179,328,148,113,139
Players,203458,Alex Len,Alex,1610612764,WAS,28.0,11,4,7,0.364,44.4,0.0,2.3,0.0,2.3,10.3,3.4,11.5,46.0,2.3,1.1,3.4,2.3,25.3,246,259,238,321,282,225,149,150,281,133,89,368,138,45,344,171,269,315
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612747,LAL,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,405,25,405,445,225,217,150,305,1,1,1,422,179,1,1,319,413
Players,1628993,Alize Johnson,Alize,1610612751,BKN,25.0,1,0,1,0.0,38.1,40.0,40.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,68.0,406,405,25,405,409,1,1,150,3,362,1,1,422,179,1,449,319,23
Players,1629599,Amir Coffey,Amir,1610612746,LAC,24.0,3,3,0,1.0,37.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,25.0,0.0,0.0,37.5,0.0,37.5,363,284,1,1,415,225,217,150,305,187,409,1,380,179,1,448,319,187
Players,203083,Andre Drummond,Andre,1610612747,LAL,27.0,19,11,8,0.579,50.3,4.5,0.8,0.0,9.1,19.7,6.8,9.8,30.3,2.3,3.0,10.6,9.1,58.9,152,114,264,119,54,85,205,150,141,359,117,343,350,46,430,402,44,59
Players,2738,Andre Iguodala,Andre,1610612748,MIA,37.0,27,17,10,0.63,47.1,0.0,0.9,0.0,0.0,15.3,7.2,1.8,30.6,0.0,0.0,3.6,3.6,24.1,72,26,302,90,141,225,200,150,305,266,123,134,347,179,1,182,210,326
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,26.0,30,15,15,0.5,45.7,2.7,5.0,1.8,9.1,16.4,16.4,7.3,38.4,0.5,0.9,4.1,0.5,34.1,38,51,401,176,224,142,63,101,140,302,347,265,247,167,320,206,318,235
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,22.0,11,8,3,0.727,40.5,5.1,0.0,0.0,5.1,7.7,17.9,5.1,35.9,0.0,2.6,2.6,0.0,19.0,246,171,109,50,385,73,217,150,214,101,367,194,295,179,420,129,319,359
Players,203076,Anthony Davis,Anthony,1610612747,LAL,28.0,18,12,6,0.667,48.2,3.5,1.4,0.0,14.1,21.1,5.6,4.2,38.0,4.9,2.8,4.2,7.0,66.8,163,93,205,67,103,112,187,150,65,380,98,172,259,11,425,215,86,26
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,19.0,32,13,19,0.406,46.8,1.7,3.4,0.8,11.8,21.1,14.3,8.4,52.3,0.4,0.8,4.2,3.8,39.7,22,77,441,287,158,193,116,142,87,379,297,301,81,169,311,214,198,171
