GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,201143,Al Horford,Al,1610612755,PHI,34.0,3,0,3,0.0,51.1,0.0,11.1,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,22.2,22.2,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,-88.9,26.7,1,0,22.2,61,95,18,95,40,69,61,69,44,23,44,48,50,48,40,2,6,42,48,36,25,28,23,62,76,108,61,18,6,68
Players,202692,Alec Burks,Alec,1610612755,PHI,28.0,1,0,1,0.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,33.3,66.7,0.5,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,-333.3,73.3,0,0,66.7,97,95,66,95,5,69,89,69,44,69,44,2,1,38,40,1,1,42,48,36,25,28,86,2,17,120,10,39,6,12
Players,1627936,Alex Caruso,Alex,1610612747,LAL,26.0,9,6,3,0.667,45.1,3.1,9.4,0.333,3.1,9.4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,0.0,0.0,0.0,0.0,9.4,9.4,15.6,0,0,18.8,16,7,18,27,88,58,69,48,29,29,23,48,50,48,40,76,82,42,29,20,25,28,86,62,62,42,75,39,6,73
Players,2738,Andre Iguodala,Andre,1610612748,MIA,36.0,7,6,1,0.857,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,4.5,4.5,0.0,0.0,0.0,4.5,4.5,0.0,4.5,7.7,0,0,9.1,19,7,66,12,81,69,89,69,44,69,44,48,50,48,16,76,68,23,18,36,25,28,58,47,76,49,86,39,6,85
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,21.0,1,0,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,75.0,0,0,50.0,97,95,66,95,90,69,89,69,44,69,44,48,50,48,40,76,82,1,48,36,25,28,86,62,76,97,9,39,6,25
Players,203076,Anthony Davis,Anthony,1610612747,LAL,27.0,10,6,4,0.6,47.5,11.1,14.8,0.75,3.7,5.6,0.667,11.1,14.8,0.75,3.7,9.3,13.0,0.0,1.9,0.0,0.0,0.0,7.4,9.3,37.0,5.6,50.7,3,0,53.7,12,7,10,38,67,18,49,12,24,55,6,17,13,32,25,22,22,42,42,36,25,28,39,17,15,45,29,6,6,24
Players,203085,Austin Rivers,Austin,1610612745,HOU,27.0,2,0,2,0.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0,0,0.0,80,95,49,95,3,69,89,69,44,69,44,48,50,48,40,76,82,42,48,36,25,28,86,62,76,122,93,39,6,93
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,22.0,13,10,3,0.769,54.0,8.8,11.0,0.8,0.0,0.0,0.0,6.6,8.8,0.75,5.5,5.5,11.0,5.5,2.2,0.0,1.1,0.0,4.4,6.6,24.2,49.5,46.7,8,0,42.9,3,3,18,16,27,29,64,11,44,69,44,30,30,32,12,52,29,18,39,36,23,28,59,35,33,17,37,2,6,37
Players,1626246,Boban Marjanović,Boban,1610612742,DAL,31.0,1,1,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97,51,114,1,121,69,89,69,44,69,44,48,50,48,40,76,82,42,48,36,25,28,86,62,76,51,93,39,6,93
Players,202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,1,0,1,0.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0,0,0.0,97,95,66,95,28,69,89,69,44,69,44,48,50,48,40,76,82,42,48,36,25,28,86,62,76,119,93,39,6,93
