PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
201166,Aaron Brooks,Aaron,1610612741,CHI,31.0,69,36,33,0.522,49.3,1.7,0.7,1.8,8.2,16.1,12.8,14.1,42.2,0.4,1.5,5.9,3.4,40.9,185,151,291,204,204,407,441,274,210,207,226,297,303,308,395,384,247,217
203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,78,32,46,0.41,48.9,3.9,4.6,3.3,10.5,15.9,10.7,13.6,44.8,1.4,0.9,4.0,3.8,47.1,81,183,423,325,266,99,48,99,134,187,53,255,154,113,227,206,194,110
1626151,Aaron Harrison,Aaron,1610612766,CHA,21.0,21,15,6,0.714,45.1,0.5,1.4,1.0,1.9,19.3,9.7,22.7,42.5,0.0,0.0,4.8,3.9,25.6,409,347,39,50,467,455,350,369,454,402,25,467,287,444,1,302,189,457
203940,Adreian Payne,Adreian,1610612750,MIN,25.0,52,18,34,0.346,49.1,2.0,1.6,0.8,5.7,21.0,15.3,16.5,54.0,1.1,0.8,7.8,3.3,35.8,299,316,307,386,223,379,318,399,326,443,438,413,10,156,201,456,259,321
201143,Al Horford,Al,1610612737,ATL,30.0,82,48,34,0.585,48.2,3.3,2.8,2.1,10.7,15.1,13.0,11.4,40.0,2.2,0.6,3.0,2.2,51.6,1,48,307,133,345,164,179,244,121,114,253,92,404,59,126,68,395,71
2744,Al Jefferson,Al,1610612766,CHA,31.0,47,33,14,0.702,49.5,3.5,1.6,0.7,14.7,12.6,11.7,12.0,43.2,1.8,1.6,5.3,3.7,54.5,317,170,104,55,177,146,317,410,38,10,122,132,227,84,413,349,222,48
202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,25.0,82,44,38,0.537,48.8,2.4,2.4,2.0,5.8,17.1,12.8,11.1,44.8,1.1,0.7,3.6,2.9,39.6,1,72,353,184,274,323,210,253,321,288,230,78,155,158,167,151,308,237
101187,Alan Anderson,Alan,1610612764,WAS,33.0,13,8,5,0.615,47.8,1.7,2.5,2.2,3.0,10.9,9.2,9.5,30.8,0.2,0.7,6.2,2.7,32.7,430,402,31,107,380,403,206,225,433,4,20,19,467,386,177,412,337,383
1626210,Alan Williams,Alan,1610612756,PHX,23.0,10,3,7,0.3,43.7,0.0,6.4,0.0,11.5,12.8,12.2,17.9,48.7,3.2,1.9,9.6,7.7,66.1,440,441,49,400,472,457,11,449,95,13,171,445,42,22,444,470,17,6
202692,Alec Burks,Alec,1610612762,UTA,24.0,31,13,18,0.419,50.5,3.3,2.3,3.2,9.4,15.0,11.1,13.8,39.0,0.3,1.7,4.5,6.8,41.3,376,361,139,308,61,169,221,111,169,106,72,269,428,384,425,269,29,207
203458,Alex Len,Alex,1610612756,PHX,23.0,78,23,55,0.295,48.2,2.4,3.8,0.8,10.6,20.6,13.0,16.5,42.6,1.6,1.6,6.1,4.7,45.4,81,278,456,402,342,320,85,404,130,437,260,412,282,100,407,406,127,134
1627293,Alex Stepheson,Alex,1610612763,MEM,28.0,8,2,6,0.25,48.1,2.7,9.3,1.3,10.7,13.3,11.3,26.0,40.0,3.3,4.0,8.0,5.3,51.1,443,449,39,413,349,282,3,327,125,27,88,473,405,19,475,460,96,77
201582,Alexis Ajinca,Alexis,1610612740,NOP,28.0,59,20,39,0.339,48.7,1.9,3.8,0.3,10.0,14.1,9.5,10.4,38.6,2.0,0.7,7.6,3.8,47.1,260,303,367,389,290,391,79,445,147,55,22,45,437,69,146,450,190,109
203459,Allen Crabbe,Allen,1610612757,POR,24.0,81,43,38,0.531,48.5,3.7,2.5,2.9,4.0,16.1,12.8,11.3,40.2,0.4,0.3,4.4,1.9,32.5,19,81,353,192,311,121,209,145,401,210,236,88,398,334,51,260,420,385
202087,Alonzo Gee,Alonzo,1610612740,NOP,29.0,73,27,46,0.37,48.7,2.9,1.3,3.2,6.4,14.7,13.2,11.6,45.7,0.4,0.7,5.0,1.6,26.9,144,247,423,366,291,249,374,117,283,91,274,103,119,327,149,326,433,450
2405,Amar'e Stoudemire,Amar'e,1610612748,MIA,33.0,52,30,22,0.577,50.3,3.1,4.2,0.7,13.8,16.0,11.3,14.2,44.7,2.7,1.9,6.1,4.9,48.6,299,209,165,148,81,195,63,416,49,191,89,307,159,34,442,405,116,96
