player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
1627773,AJ Hammons,AJ,1610612742,DAL,24.0,22,4,18,0.182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,403,440,136,473,307,12,70,116,23,120,87,52,46,219,245,177,59,14,321
201166,Aaron Brooks,Aaron,1610612754,IND,32.0,65,36,29,0.554,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,220,140,250,150,252,67,70,116,23,120,87,52,46,219,245,177,59,14,229
203932,Aaron Gordon,Aaron,1610612753,ORL,21.0,80,29,51,0.363,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,8.0,0.0,1.0,1.0,38,215,463,378,200,12,70,116,23,120,87,52,46,122,15,12,59,2,229
1626151,Aaron Harrison,Aaron,1610612766,CHA,22.0,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,452,26,325,371,67,70,116,23,120,87,52,46,219,334,177,59,14,321
203940,Adreian Payne,Adreian,1610612750,MIN,26.0,18,5,13,0.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,419,434,94,441,371,67,70,116,23,120,25,52,46,219,189,177,59,14,321
201143,Al Horford,Al,1610612738,BOS,31.0,68,46,22,0.676,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,5.0,192,62,183,50,25,67,70,67,23,120,25,52,46,75,245,12,59,14,45
2744,Al Jefferson,Al,1610612754,IND,32.0,66,33,33,0.5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,212,177,305,214,200,67,70,116,23,120,15,52,46,31,245,177,59,14,321
202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,26.0,61,33,28,0.541,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,253,177,234,161,9,67,70,67,23,38,87,52,46,219,105,177,59,14,229
101187,Alan Anderson,Alan,1610612746,LAC,34.0,30,20,10,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,307,69,56,307,67,16,116,23,120,87,52,46,219,334,177,59,14,321
1626210,Alan Williams,Alan,1610612756,PHX,24.0,47,11,36,0.234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,319,392,341,459,371,67,70,67,23,120,87,52,46,24,189,177,59,14,321
202692,Alec Burks,Alec,1610612762,UTA,25.0,42,26,16,0.619,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,334,253,119,103,307,67,70,116,23,3,87,52,46,122,105,177,59,14,321
203518,Alex Abrines,Alex,1610612760,OKC,23.0,68,37,31,0.544,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,192,129,278,159,200,67,70,116,23,120,87,52,46,122,245,177,59,14,229
203458,Alex Len,Alex,1610612756,PHX,24.0,77,21,56,0.273,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,5.0,85,303,480,443,165,67,70,17,2,38,15,52,46,6,151,98,3,14,45
1627816,Alex Poythress,Alex,1610612755,PHI,23.0,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,479,47,479,371,67,70,116,23,120,87,12,46,219,334,177,59,14,321
201582,Alexis Ajinca,Alexis,1610612740,NOP,29.0,39,15,24,0.385,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,346,357,198,345,200,67,70,42,2,120,8,52,5,219,245,177,59,14,321
203459,Allen Crabbe,Allen,1610612757,POR,25.0,79,39,40,0.494,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,54,109,387,231,82,67,70,116,23,120,87,52,46,31,151,177,59,14,321
202087,Alonzo Gee,Alonzo,1610612743,DEN,30.0,13,4,9,0.308,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,437,440,61,422,252,67,70,116,23,120,87,52,46,219,245,177,59,14,321
101161,Amir Johnson,Amir,1610612738,BOS,30.0,80,51,29,0.638,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,1.0,38,21,250,84,200,67,70,30,23,120,87,52,46,12,245,55,59,14,229
