player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,26.0,75,46,29,0.613,31.7,111.1,4.2,0.129,0.178,0.6,0.136,0.6,0.254,11.4,7.2,8.1,33.9,0.085,46,32,417,167,82,368,92,259,294,285,460,119,166,567,447,529,566,140,DEN
203085,Austin Rivers,Austin,1610612743,DEN,29.0,67,41,26,0.612,22.1,111.1,1.4,0.063,0.092,0.8,0.232,0.1,0.051,8.3,5.6,5.6,22.1,0.06,132,76,362,168,232,362,435,562,565,193,170,482,495,410,329,354,378,259,DEN
1630538,Bones Hyland,Bones,1610612743,DEN,21.0,69,41,28,0.594,19.0,111.7,2.5,0.133,0.194,0.6,0.205,0.3,0.204,6.4,4.7,5.2,19.5,0.048,110,76,399,191,288,400,278,247,253,281,229,297,226,297,264,335,335,344,DEN
1627854,Bryn Forbes,Bryn,1610612743,DEN,28.0,75,36,39,0.48,17.1,109.8,1.1,0.063,0.091,0.3,0.117,0.1,0.044,6.0,4.5,3.8,16.5,0.054,46,131,538,340,328,295,492,563,567,436,495,498,499,279,252,217,267,294,DEN
1630637,Carlik Jones,Carlik,1610612743,DEN,24.0,5,3,2,0.6,4.7,121.8,0.4,0.069,0.105,0.2,0.25,0.0,0.0,2.8,2.2,0.8,5.2,-0.002,527,500,48,175,561,575,568,549,544,503,117,520,520,88,101,28,60,574,DEN
1628432,Davon Reed,Davon,1610612743,DEN,27.0,48,29,19,0.604,13.9,109.5,2.0,0.14,0.193,0.5,0.216,0.2,0.18,4.9,3.3,3.5,13.7,0.045,303,204,250,174,399,274,358,229,256,329,197,389,260,199,163,194,204,366,DEN
202326,DeMarcus Cousins,DeMarcus,1610612743,DEN,31.0,48,33,15,0.688,14.9,111.7,4.1,0.281,0.389,0.7,0.307,0.4,0.412,5.5,3.3,4.4,14.0,0.039,303,168,206,70,381,395,96,11,17,208,62,180,66,233,165,275,216,408,DEN
1630267,Facundo Campazzo,Facundo,1610612743,DEN,31.0,65,38,27,0.585,18.2,110.7,1.4,0.08,0.114,1.0,0.325,0.4,0.235,6.7,4.2,4.0,17.3,0.051,160,111,379,204,299,347,425,519,529,107,42,238,186,321,222,238,284,317,DEN
203210,JaMychal Green,JaMychal,1610612743,DEN,32.0,67,36,31,0.537,16.2,110.3,3.0,0.187,0.268,0.6,0.243,0.4,0.299,6.0,3.8,4.3,16.2,0.048,132,131,447,268,353,322,202,102,112,246,147,212,136,271,191,265,260,345,DEN
203516,James Ennis III,James,1610612743,DEN,31.0,7,3,4,0.429,7.9,109.2,1.0,0.121,0.189,0.3,0.2,0.3,0.25,2.7,2.3,1.6,8.6,0.027,513,500,99,395,506,259,500,296,265,471,244,298,168,84,103,68,113,480,DEN
201145,Jeff Green,Jeff,1610612743,DEN,35.0,75,44,31,0.587,24.7,111.5,2.5,0.1,0.14,0.4,0.104,0.4,0.181,9.0,6.1,6.5,25.8,0.064,46,51,447,199,184,389,277,414,449,419,519,234,255,458,370,417,444,231,DEN
